"FMD10";"Scared Stiff";"1945";"0.7";"GM210";"The Ghost Breakers";"1940"
"FMe10";"El Vampiro";"1957";"0.8";"GMf60";"Dracula";"1931"
"FrC1";"A Thousand Clowns";"1965";"0.3";"FC28";"You Can't Take It With You";"1938"
"FrF35";"Tales from the Crypt";"1972";"0.18";"WR60";"The Monkey's Paw";"1933"
"Fro28";"Cleopatra";"1999";"0.7";"JLM17";"Cleopatra";"1963"
"Fro28";"Cleopatra";"1999";"0.2";"CDM59";"Cleopatra";"1934"
"FrP2";"A Star is Born";"1976";"0.8";"GC39";"A Star is Born";"1954"
"FrR1";"Carmen";"1984";"0.5";"CDM15";"Carmen";"1915"
"FrT13";"The Girl Can't Help It";"1957";"0.5";"GC33";"Born Yesterday";"1950"
"FrT20";"Rock a Bye Baby";"1958";"0.8";"PS7";"The Miracle of Morgan's Creek";"1943"
"FrT22";"Say One For Me";"1959";"0.85";"LMC18";"Going My Way";"1944"
"FrT23";"Cinderfella";"1960";"0.5";"WlJ14";"Alice In Wonderland";"1951"
"FT4";"Jules et Jim";"1961";"0.75";"EL60";"Design For Living";"1933"
"FT15";"La Nuit Americaine";"1973";"0.4";"JR70";"France";"La regle du jeu"
"FTu40";"True to the Army";"1940?";"0.8";"ElN5";"She Loves me Not";"1935"
"FTu60";"Don Juan Quilligan";"1955";"0.5";"VSh23";"The Adventures of Don Juan";"1949"
"FTu20";"Roman Scandals";"1933";"0.5";"CDM56";"The Sign of the Cross";"1932"
"FZe1";"The Taming of the Shrew";"1966";"0.4";"GSy13";"Kiss Me Kate";"1953"
"FZe2";"Romeo and Juliet";"1968";"0.9";"GC15";"Romeo and Juliet";"1936"
"FZe15";"Hamlet";"1990";"0.8";"LOl2";"Hamlet";"1945"
"GAd5";"Lord Love a Duck";"1966";"0.2";"FF6";"Notte di Cabiria";"1957"
"GAd5";"Lord Love a Duck";"1966";"0.2";"TRs12";"Tom Jones";"1963"
"GAd5";"Lord Love a Duck";"1966";"0.2";"CD8";"What's new Pussycat";"1965"
"GaK5";"My Favourite Wife";"1940";"0.4";"BVi12";"The Man from Yesterday";"1932"
"GaK6";"They Knew What They Wanted";"1940";"0.9";"Z1120";"They Knew What They Wanted";"1930"
"GAr80";"Some Like It Hot";"1939";"0.9";"WR72";"Shoot the Works";"1934"
"GaT10";"Beauty and the Beast";"1992";"0.8";"JC6";"La Belle et la Bête";"1946"
"GaT18";"The Hunchback of Notre Dame";"1996";"0.8";"WlD36";"The Hunchback of Notre Dame";"1939"
"GBl10";"To Kill a Clown";"1972";"0.8";"IrP1";"The Most Dangerous Game";"1932"
"GBo10";"Body and Soul";"1981";"0.8";"RoR1";"Body and Soul";"1947"
"GBW10";"The Chinese Bungalow";"1930";"0.9";"SiH20";"The Chinese Bungalow";"1926"
"GC6";"One Hour with You";"1932";"0.9";"EL42";"The Marriage Circle";"1924"
"GC17";"Holiday";"1936";"0.9";"EHG15";"Holiday";"1930"
"GC22";"A Woman's Face";"1942";"0.9";"GvM12";"A Woman's Face";"1938"
"GC26";"Gaslight";"1944";"0.9";"ThD30";"Gaslight";"1939"
"GC39";"A Star is Born";"1954";"0.95";"W13";"A Star is Born";"1937"
"GC47";"Something's Got To Give";"1963";"0.8";"GaK5";"My Favourite Wife";"1940"
"GC48";"My Fair Lady";"1963";"0.8";"AA13";"Pygmalion";"1938"
"GC52";"The Blue Bird";"1976";"0.8";"WLa19";"The Blue Bird";"1939"
"GC54";"Rich and Famous";"1981";"0.8";"VSh10";"Old Acquaintance";"1943"
"GDo18";"If You Knew Susie";"1948";"0.6";"ELM22";"Show Business";"1944"
"GDo23";"Rogues of Sherwood Forest";"1950";"0.8";"C112";"The Adventures of Robin Hood";"1938"
"GeM2";"Mad Max";"1979";"0.3";"PBa3";"Death Race 2000";"1975"
"GDo74";"Stagecoach";"1966";"0.9";"IF86";"Stagecoach";"1939"
"GDo81";"In Like Flint";"1967";"0.6";"TYg18";"From Russia With Love";"1963"
"GeK10";"The Chinese Bungalow";"1939";"0.9";"GBW10";"The Chinese Bungalow";"1930"
"GgL2";"American Graffiti";"1973";"0.5";"PBo3";"The Last Picture Show";"1971"
"GeE10";"Final Round";"1993";"0.8";"UN";"UN";"UN"
"GeQ10";"National Lampoon's Loaded Weapon 1";"1992";"0.8";"RD19";"Lethal Weapon";"1987"
"GeS27";"Johnny Comes Flying Home";"1946";"0.5";"WW63";"The Best Years of our Lives";"1946"
"GeS29";"Last of the Redmen";"1947";"0.9";"GBS92";"The Last of the Mohicans";"1936"
"GeW3";"World's Greatest Lover";"1977";"0.5";"FF2";"The White Sheik";"1951"
"GeW5";"The Woman in Red";"1984";"0.95";"JLD10";"Un Elephant Ca Trompe Enormement";"1983"
"GFj15";"I Was a Teenage Werewolf";"1957";"0.7";"GWg16";"The Wolf Man";"1940"
"GFj20";"The Rebel Set";"1959";"0.4";"IH14";"The Asphalt Jungle";"1950"
"GFj20";"The Rebel Set";"1959";"0.4";"StK3";"The Killing";"1956"
"GGC10";"Love Affair";"1994";"0.9";"LMC23";"An Affair to Remember";"1957"
"GgL3";"Star Wars";"1977";"0.3";"AkK14";"Shichinin no Samurai";"1954"
"GGM10";"Johnny Cien Pesos";"1993";"0.8";"SL22";"Dog Day Afternoon";"1975"
"GiA30";"The Last Days of Chez Nous";"1979";"0.3";"JR25";"Boudu Sauvé Les Eaux";"1932"
"GiA32";"Little Women";"1993";"0.9";"GC12";"Little Women";"1933"
"GJu1";"10 Things I Hate About You";"1999";"0.6";"GSy13";"Kiss Me Kate";"1953"
"GKe8";"Hello Dolly";"1969";"0.7";"JAn2";"The Matchmaker";"1958"
"GLC9";"What Every Woman Knows";"1934";"0.9";"WDM5";"What Every Woman Knows";"1921"
"GlJ10";"Frankenstein";"1973";"0.9";"JW2";"Frankenstein";"1931"
"GM190";"The Goldwyn Follies";"1938";"0.7";"RZL20";"The Great Ziegfield";"1936"
"GM200";"Destry Rides Again";"1939";"0.8";"LwS90";"Destry Rides Again";"1927"
"GM210";"The Ghost Breakers";"1940";"0.7";"AEG25";"The Ghost Breaker";"1922"
"GM210";"The Ghost Breakers";"1940";"0.2";"ElN8";"The Cat and The Canary";"1939"
"GM224";"Monsieur Beaucaire";"1946";"0.8";"EL53";"Monte Carlo";"1930"
"GM230";"Fancy Pants";"1950";"0.9";"LMC12";"Ruggles of Red Gap";"1935"
"GM238";"Scared Stiff";"1953";"0.4";"FMD10";"Scared Stiff";"1945"
"GM238";"Scared Stiff";"1953";"0.5";"GM210";"The Ghost Breakers";"1940"
"GM300";"Destry";"1954";"0.99";"GM200";"Destry Rides Again";"1939"
"GM305";"The Gazebo";"1959";"0.8";"H53";"The Trouble with Harry";"1956"
"GMf60";"Dracula";"1932";"0.95";"TB55";"Dracula";"1930"
"GMf70";"The Light That Failed";"1923";"0.9";"UN";"The Light That Failed";"1916"
"GMu15";"Young Guns";"1990";"0.8";"GMu15";"Young Guns";"1990"
"GMy35";"Within the Law";"1939";"0.9";"SW6";"Paid";"1932"
"GNj1";"Anne of Green Gables";"1934";"0.95";"WDT27";"Anne of Green Gables";"1919"
"GoG10";"Room to Let";"1950";"0.7";"H9";"The Lodger: A Story of The London Fog";"1926"
"GoH53";"Murders in the Rue Morgue";"1971";"0.9";"RFl20";"Murders in the Rue Morgue";"1932"
"GoP12";"Tom Brown's Schooldays";"1950";"0.9";"RoS11";"Tom Brown's Schooldays";"1950"
"GPa2";"Caesar and Cleopatra";"1945";"0.3";"CDM59";"Cleopatra";"1934"
"GRH8";"The Sting";"1966";"0.3";"GRH6";"Butch Cassidy and the Sundance Kid";"1969"
"GRH10";"Slap Shot";"1977";"0.4";"RoA64";"The Longest Yard";"1975"
"GRo1";"The Night of The Living Dead";"1968";"0.3";"HHH1";"Carnival of Souls";"1962"
"GRo1";"The Night of The Living Dead";"1968";"0.4";"UbR10";"The Last Man on Earth";"1964"
"GRo30";"The Night of The Living Dead - The Remake";"1990";"0.8";"GRo1";"The Night of The Living Dead";"1968"
"GrR1";"Lancer Spy";"1937";"0.7";"AC20";"The Great Impersonation";"1935"
"GrR3";"Intermezzo";"1939";"0.98";"GvM10";"Intermezzo";"1934"
"GS6";"For Heaven's Sake";"1950";"0.6";"AlH24";"Here Comes Mr. Jordan";"1941"
"GSc10";"Elizabeth the Queen";"1968";"0.7";"LMe10";"Queen Elizabeth";"1912"
"GSi10";"Of Mice and Men";"1992";"0.9";"LM17";"Of Mice and Men";"1939"
"GSl10";"The Vanishing";"1990";"0.9";"CDr10";"Vampyr";"1932"
"GSl12";"The Vanishing";"1993";"0.98";"GSl10";"The Vanishing";"1990"
"GSn10";"The Bachelor";"1999";"0.9";"IGB10";"Seven Chances";"1925"
"GSt8";"Gunga Din";"1939";"0.9";"LM10";"The Front Page";"1930"
"GSt15";"A Place in The Sun";"1951";"0.9";"S12";"An American Tragedy";"1931"
"GSy7";"The Three Musketeers";"1948";"0.8";"ADw45";"The Three Musketeers";"1939"
"GSy10";"Showboat";"1951";"0.9";"JW11";"Show Boat";"1936"
"GSy11";"Sacaramouche";"1952";"0.9";"RxI20";"Scaramouche";"1923"
"GSy13";"Kiss Me Kate";"1953";"0.5";"SaT15";"The Taming of the Shrew";"1927"
"GSy40";"Half a Sixpence";"1967";"0.8";"CR12";"Kipps";"1941"
"GTh26";"Carry On Spying";"1963";"0.4";"TYg17";"Dr. No";"1962"
"GTh28";"Carry On, Cleo";"1964";"0.4";"JLM17";"Cleopatra";"1963"
"GTh36";"Follow that Camel";"1967";"0.6";"DL13";"Lawrence of Arabia";"1962"
"GTh37";"Don't Loose Your Head";"1966";"0.6";"HY1";"The Scarlet Pimpernel";"1934"
"GTh50";"Carry On Henry";"1971";"0.6";"WHu10";"Henry VIII and His Six Wives";"1972"
"GTh62";"Carry On Emmanuelle";"1977";"0.4";"JuJ1";"Emmanuelle";"1974"
"GTz3";"Counterfeit Coin";"1955";"0.6";"MOp21";"Madame de";"1953"
"GvS5";"My Own Private Idaho";"1991";"0.2";"OW11";"Chimes at Midnight";"1966"
"GvS12";"Psycho";"1998";"0.9";"H73";"Psycho";"1960"
"GWg16";"The Wolf Man";"1940";"0.8";"StW10";"Werewolf of London";"1939"
"GWg23";"The Climax";"1944";"0.5";"ArL36";"The Phantom of the Opera";"1943"
"GyM20";"Pretty Woman";"1990";"0.3";"AA13";"Pygmalion";"1938"
"H23";"Number Seventeen";"1932";"0.5";"GzB1";"Number Seventeen";"1928"
"H26";"The Man Who Knew Too Much";"1934";"0.1";"MLR8";"I am Fugitive from a Chain Gang";"1932"
"H27";"The 39 Steps";"1935";"0.5";"H26";"The Man Who Knew Too Much";"1934"
"H29";"Sabotage";"1936";"0.2";"Und";"Who Killed Cock Robin";"1935"
"H31";"The Lady Vanishes";"1938";"0.4";"WaF15";"Rome Express";"1932"
"H49";"I Confess";"1952";"0.3";"H27";"The 39 Steps";"1935"
"H57";"The Man Who Knew Too Much";"1956";"0.99";"H26";"The Man Who Knew Too Much";"1934"
"H60";"Mr. Blandhard's Secret";"1956";"0.7";"H51";"Rear Window";"1954"
"H61";"The Wrong Man";"1957";"0.1";"EK3";"Boomerang";"1947"
"H61";"The Wrong Man";"1957";"0.3";"H27";"The 39 Steps";"1935"
"H69";"North by Northwest";"1959";"0.3";"H27";"The 39 Steps";"1935"
"H69";"North by Northwest";"1959";"0.1";"LO12";"Hamlet";"1945"
"H69";"North by Northwest";"1959";"0.3";"LoK50";"Dangerous Mission";"1954"
"H83";"Frenzy";"1972";"0.25";"H27";"The 39 Steps";"1935"
"HBH35";"Hello, Frisco, Hello";"1943";"0.9";"SLa3";"King of Burlesque";"1935"
"HBH45";"Three Little Girls in Blue";"1946";"0.8";"WAS100";"Three Blind Mice";"1938"
"HBH60";"She's Working Her Way Through College";"1952";"0.7";"ElN11";"The Male Animal";"1942"
"HBH60";"She's Working Her Way Through College";"1952";"0.2";"LlB50";"The Goldiggers of 1937";"1937"
"HB60";"His Majesty Bunker Bean";"1925";"0.9";"UN";"His Majesty Bunker Bean";"1914"
"HbR1";"Goodbye Mr. Chips";"1969";"0.9";"SW15";"Goodbye Mr. Chips";"1939"
"HbR4";"Play it Again, Sam";"1972";"0.3";"C127";"Casablanca";"1944"
"HbR4";"Play it Again, Sam";"1972";"0.4";"IH1";"The Maltese Falcon";"1941"
"HbR17";"Pennies From Heaven";"1981";"0.9";"DPo6";"Pennies From Heaven";"1978"
"HCP4";"The Shopworn Angel";"1938";"0.9";"RWa10";"The Shopworn Angel";"1928"
"HCP5";"Congo Maisie";"1938";"0.85";"VF33";"Red Dust";"1932"
"HCP28";"Three for the Show";"1955";"0.3";"CoB3";"The Years Between";"1946"
"HCP28";"Three for the Show";"1955";"0.6";"WR120";"Too Many Husbands";"1938"
"HDl10";"Schtonk";"1992";"0.3";"CC78";"The Great Dictator";"1940"
"HeD124";"A Home Away From Home";"1963";"0.8";"H42";"Spellbound";"1945"
"HeD125";"Nothing Ever Happens in Linvale";"1963";"0.8";"H51";"Rear Window";"1954"
"HeM30";"Back Room Boy";"1941";"0.8";"WaF10";"The Ghost Train";"1931"
"HFr10";"Blowing Wild";"19++";"0.9";"AM15";"Bordertown";"1934"
"HFr30";"Man in the Attic";"1953";"0.8";"H9";"The Lodger: A Story of The London Fog";"1926"
"HgS10";"The Time Machine";"1978";"0.96";"GPl10";"The Time Machine";"1960"
"HH9";"Dawn Patrol";"1930";"0.3";"W3";"Wings";"1927"
"HH13";"Tiger Shark";"1932";"0.3";"LlB21";"Moby Dick";"1930"
"HH23";"His Girl Friday";"1940";"0.9";"LM10";"The Front Page";"1930"
"HH25";"Ball of Fire";"1944";"0.3";"DvH10";"Snow White and the Seven Dwarfs";"1937"
"HH27";"To Have and Have Not";"1944";"0.7";"C127";"Casablanca";"1942"
"HH29";"A Song is Born";"1948";"0.8";"HH25";"Ball of Fire";"1944"
"HHa16";"The Trail of the Lonesome Pine";"1936";"0.9";"HHa19";"The Trail of the Lonesome Pine";"1916"
"HHa56";"Of Human Bondage";"1964";"0.9";"ICr19";"Of Human Bondage";"1934"
"HHo5";"Vicki";"1953";"0.9";"HBH31";"I Wake up Screaming";"1941"
"HIL5";"Mr. Moto in Danger Island";"1938";"0.9";"LoK3";"Murder in Trinidad";"1935"
"HK56";"Way Down East";"1936";"0.9";"DWG64";"Way Down East";"1920"
"HK92";"Untamed";"1955";"0.3";"VF44";"Gone with the Wind";"1939"
"HKl23";"Step Down to Terror";"1959";"0.8";"H38";"Shadow of a Doubt";"1943"
"HNe17";"The Cannonball Run";"1981";"0.1";"Z7310";"Behind the Green Door";"1973"
"HKo24";"Wabash Avenue";"1959";"0.9";"WLa27";"Coney Island";"1943"
"HKu10";"Daughters of Darkness";"1971";"0.5";"FM3";"Nosferatu";"1921"
"HoG10";"Goliathon";"1977";"0.9";"IGu29";"King Kong";"1976"
"HoK5";"Big House USA";"1954";"0.8";"GHl7";"The Big House";"1930"
"HoZ18";"Unfaithfully Yours";"1983";"0.85";"PS10";"Unfaithfully Yours";"1948"
"HPr20";"A Little Night Music";"1977";"0.5";"InB16";"Smiles of a Summer Night";"1955"
"HSu10";"TmM{Deathsport";"1978";"0.4";"NJ13";"Rollerball";"1975"
"HtB10";"PCU";"1994";"0.8";"ILa32";"Animal House";"1978"
"HWo1";"Drei von der Tankstelle";"1955";"0.9";"WTh3";"Drei von der Tankstelle";"1930"
"HWx21";"No No Nanette";"1940";"0.8";"CBa10";"No No Nanette";"1930"
"HWx45";"Picadilly Incident";"1946";"0.3";"OP8";"Laura";"1944"
"HWx45";"Picadilly Incident";"1946";"0.5";"BVi12";"The Man from Yesterday";"1932"
"HY118";"The Scarlet Pimpernel";"1934";"0.8";"ME40";"The Elusive Pimpernel";"1920"
"IvR21";"Junior";"1994";"0.9";"Z7840";"Rabbit Test";"1978"
"IAv18";"Happy New Year";"1987";"0.9";"ClL16";"La Bonne Anneé";"1973"
"IB8";"Broken Blossoms";"1936";"0.9";"DWG57";"Broken Blossoms";"1919"
"IB19";"The Lodger";"1944";"0.8";"H9";"The Lodger: A Story of The London Fog";"1926"
"IBa23";"Point of No Return";"1993";"0.9";"LBe10";"La Femme Nikita";"1991"
"IBe4";"Casbah";"1948";"0.8";"ICr28";"Algiers";"1938"
"IBe10";"Don Juan";"1956";"0.5";"VSh23";"The Adventures of Don Juan";"1949"
"IBl15";"China Moon";"1994";"0.85";"BW4";"Double Indemnity";"1944"
"IBt20";"Happy is the Bride";"1957";"0.9";"AA16";"Quiet Wedding";"1940"
"IBy15";"The Razor's Edge";"1984";"0.9";"EG20";"The Razor's Edge";"1946"
"ICa9";"The Thing";"1982";"0.8";"CNy1";"The Thing";"1951"
"ICa20";"Memoirs of an Invisible Man";"1991";"0.7";"JW6";"The Invisible Man";"1933"
"ICa25";"Escape from L.A..";"1996";"0.5";"ICa8";"Escape from New York";"1981"
"ICr27";"The Prisoner of Zenda";"1937";"0.9";"RxI10";"Prisoner of Zenda";"1922"
"ICr28";"Algiers";"1938";"0.85";"JuD8";"Pépé le Moko";"1937"
"ICr40";"Dead Reckoning";"1947";"0.3";"IH1";"The Maltese Falcon";"1941"
"ICr40";"Dead Reckoning";"1947";"0.3";"HH27";"To Have and Have Not";"1944"
"IDu10";"Far East";"1982";"0.8";"C127";"Casablanca";"1942"
"IDu22";"Wide Saragossa Sea";"1993";"0.8";"RoS15";"Jane Eyre";"1943"
"IF15";"Marked Men";"1920";"0.5";"EJL10";"The Three Godfathers";"1916"
"IF77";"The Informer";"1935";"0.9";"ArR10";"The Informer";"1929"
"IF86";"Stage Coach";"1939";"0.7";"MhR1";"Boule de Suif";"1934"
"IF100";"The Three Godfathers";"1948";"0.9";"RyB18";"The Three Godfathers";"1936"
"IF108";"Mogambo";"1953";"0.9";"VF33";"Red Dust";"1932"
"IFa8";"Broadway Musketeers";"1938";"0.9";"MLR12";"Three on a Match";"1933"
"IFa14";"A Bill of Divorcement";"1940";"0.99";"GC8";"A Bill of Divorcement";"1932"
"IFa28";"Alias Nick Beal";"1949";"0.5";"WlD39";"All That Money Can Buy";"1941"
"IFa34";"Hondo";"1954";"0.8";"GSt17";"Shane";"1953"
"IFa39";"Back from Eternity";"1956";"0.8";"IFa10";"Five Came Back";"1939"
"IFa45";"The Unholy Wife";"1957";"0.6";"BW4";"Double Indemnity";"1944"
"IFr35";"52 Pickup";"1986";"0.9";"JLT40";"The Ambassador";"1984"
"IFr51";"The Island of Dr.Moreau";"1996";"0.95";"DTa211";"The Island of Dr. Moreau";"1977"
"IGi20";"Fury at Smuggler's Bay";"1958";"0.8";"H32";"Jamaica Inn";"1939"
"IGu29";"King Kong";"1976";"0.9";"EBS50";"King Kong";"1933"
"IH1";"The Maltese Falcon";"1941";"0.8";"RDR32";"The Maltese Falcon";"1931"
"IH12";"Key Largo";"1948";"0.6";"HH27";"To Have and Have Not";"1945"
"IH16";"The African Queen";"1951";"0.3";"EP1";"Vessel of Wrath";"1938"
"IH18";"Beat the Devil";"1954";"0.9";"IH1";"The Maltese Falcon";"1941"
"IH19";"Moby Dick";"1956";"0.6";"LlB21";"Moby Dick";"1930"
"IH22";"The Unforgiven";"1960";"0.7";"KV56";"Duel in the Sun";"1946"
"IH39";"Wise Blood";"1979";"0.7";"RcB14";"Elmer Gantry";""
"IHk10";"Treasure Island";"1971";"0.9";"ByH8";"Treasure Island";"1950"
"IHu16";"Roxanne";"1987";"0.7";"MiG10";"Cyrano de Bergerac";"1950"
"ILa34";"American Werewolf in London";"1981";"0.8";"StW10";"Werewolf of London";"1939"
"ILb12";"Aqua Sex";"1965";"0.95";"ILb10";"The Mermaids of Tiburon";"1962"
"IMN10";"Henry: Portrait of a Serial Killer";"1990";"0.7";"LKa1";"The Honeymoon Killers";"1970"
"IMT22";"Last Action Hero";"1993";"0.4";"FZe15";"Hamlet";"1990"
"IMT22";"Last Action Hero";"1993";"0.3";"BsK42";"Sherlock jr.";"1924"
"IMT22";"Last Action Hero";"1993";"0.1";"MF8";"Amadeus";"1983"
"IMvS6";"On the Double";"1961";"0.9";"WLa38";"On the Riviera";"1951"
"InA1";"The Story of Mankind";"1957";"0.2";"GPa2";"Ceasar and Cleopatra";"1945"
"InB15";"The Naked Night";"1955";"0.99";"InB13";"Sawdust and Tinsel";"1953"
"InB16";"Smiles of a Summer Night";"1955";"0.3";"JR70";"La Règle du Jeu";"1939"
"InB22";"The Devil's Eye";"1960";"0.6";"VSh23";"The Adventures of Don Juan";"1949"
"InB27";"Persona";"1965";"0.6";"InB6";"Prison";"1948"
"IPC25";"Sleeping Car to Trieste";"1948";"0.9";"WaF15";"Rome Express";"1932"
"IPq10";"Jungle 2 Jungle";"1977";"0.9";"xx";"Little Indian, Big City";"19xx"
"IRa4";"The Great Impersonation";"1942";"0.9";"AC20";"The Great Impersonation";"1935"
"IrC10";"Sweet Rosie O'Grady";"1943";"0.9";"TG16";"Love is News";"1937"
"IrC67";"Curly Top";"1935";"0.8";"MaN40";"Dady Long-Legs";"1919"
"IrC81";"That Night in Rio";"1941";"0.8";"WLa38";"On the Riviera";"1951"
"IrP21";"Tomorrow is Forever";"1946";"0.5";"BVi12";"The Man from Yesterday";"1932"
"IrR6";"Now, Voyager";"1942";"0.4";"WlJ12";"Cinderella";"1949"
"IrR16";"Deception";"1946";"0.8";"JdL10";"Jealousy";"1929"
"ISt11";"The Sign of the Ram";"1948";"0.8";"IB21";"Guest in the House";"1944"
"ISt29";"The Magnificent Seven";"1960";"0.8";"AkK15";"Shichinin no Samurai";"1954"
"ISt31";"Sergeants Three";"1961";"0.8";"GSt8";"Gunga Din";"1939"
"IS2";"A Kind of Loving";"1962";"0.4";"KRz4";"Saturday Night and Sunday Morning";"1960"
"IS25";"Pacific Heights";"1990";"0.7";"AdL10";"Fatal Attraction";"1988"
"ISt24";"Gunfight at the OK Corral";"1957";"0.5";"C119";"Dodge City";"1939"
"ISt24";"Gunfight at the OK Corral";"1957";"0.2";"IF98";"My Darling Clementine";"1946"
"IvR6";"Ghostbusters";"1986";"0.3";"GM210";"The Ghost Breakers";"1940"
"IvR6";"Ghostbusters";"1986";"0.4";"GM238";"Scared Stiff";"1953"
"IvR12";"Ghostbusters II";"1989";"0.6";"IvR6";"Ghostbusters";"1986"
"IvR23";"Father's Day";"1996";"0.9";"Z9060";"Comperes";"19xx"
"IvY10";"The Blob";"1958";"0.2";"IPa10";"Dementia";"1955"
"IWk3";"Night and the City";"1992";"0.9";"JD10";"Night and the City";"1950"
"JaH16";"A Study in Terror";"1965";"0.7";"H9";"The Lodger: A Story of The London Fog";"1926"
"JaH22";"Captain Nemo and the Underwater City";"1969";"0.7";"LuH10";"Mysterious Island";"1929"
"JaS20";"I'd Rather be Rich";"1964";"0.85";"HKo13";"It Started with Eve";"1941"
"JaS44";"Double Indemnity";"1973";"0.95";"BW4";"Double Indemnity";"1944"
"JaS46";"Airport 75";"";"0.8";"HaB9";"Zero Hour";"1957"
"JAv15";"Up Close and Personal";"1996";"0.8";"FrP2";"A Star is Born";"1976"
"JbB10";"Beck";"1992";"0.88";"SRo32";"The Laughing Policeman";"1973"
"JBC14";"The Big Show";"1960";"0.8";"JLM8";"House of Strangers";"1949"
"JBH10";"The Bedford Incident";"1965";"0.4";"EDm34";"The Caine Mutiny";"1954"
"JBH10";"The Bedford Incident";"1965";"0.2";"StK7";"Dr. Strangelove; Or How I learned to Stop Worrying and Love the Bomb";"1963"
"JC10";"Orphée";"1949";"0.3";"JC1";"Le Sang d'un Poéte";"1930"
"JC10";"Orphée";"1949";"0.3";"ML2";"Death Takes a Holiday";"1933"
"JCa9";"The Liquidator";"1965";"0.3";"TYg18";"From Russia With Love";"1963"
"JCh10";"Police Story";"1985";"0.8";"PY4";"Bullit";"1968"
"JCn6";"The Great Gatsby";"1974";"0.7";"ElN15";"The Great Gatsby";"1949"
"JCw61";"A Tale of Two Cities";"1935";"0.8";"WmH10";"A Tale of Two Cities";"1911"
"JD8";"The Naked City";"1948";"0.7";"HHa28";"The House on 92nd Street";"1945"
"JD25";"A Dream of Passion";"1978";"0.8";"JD16";"Phaedra";"1961"
"JDB15";"The Haunting of Hill House";"1999";"0.9";"RWi29";"The Haunting";"1963"
"JeC14";"Diabolique";"1996";"0.9";"HGC17";"Les Diaboliques";"1954"
"JDB10";"Speed";"1994";"0.3";"JaS46";"Airport 1975";"1974"
"JDr10";"A Kiss Before Dying";"1991";"0.1";"CTB10";"Abbott and Costello Meet Frankenstein";"1948"
"JDr10";"A Kiss Before Dying";"1991";"0.8";"UN";"A Kiss Before Dying";"1956"
"JFe20";"State Fair";"1962";"0.9";"WLa29";"State Fair";"1945"
"JfB10";"Rear Window";"1998";"0.9";"H51";"Rear Window";"1954"
"JFr8";"Marquis de Sade: Justine";"1968";"0.7";"PeB4";"The Marat-Sade";"1966|"
"JfW5";"Die Laughing";"1980";"0.75";"H27";"The 39 Steps";"1935"
"JGl10";"The Exterminator";"1980";"0.95";"MiW22";"Death Wish";"1970"
"JGs6";"A Man Named Gannon";"1964";"0.9";"KV51";"The Man Without a Star";"1955"
"JHi7";"The Spoilers";"1955";"0.9";"REn53";"The Spoilers";"1942"
"JHL12";"Gun Crazy";"1949";"0.8";"FL20";"You only Live Once";"1937"
"JHo24";"Toy Tiger";"1956";"0.85";"NT50";"Mad About Music";"1938"
"JHr10";"That's Entertainment";"1974";"0.04";"VM10";"An American in Paris";"1951"
"JHr10";"That's Entertainment";"1974";"0.04";"VM13";"The Band Wagon";"1953"
"JHr10";"That's Entertainment";"1974";"0.04";"ChW4";"The Barkleys of Broadway";"1949"
"JHr10";"That's Entertainment";"1974";"0.04";"RdR56";"Broadway Melody of 1938";"1938"
"JHr10";"That's Entertainment";"1974";"0.04";"NT70";"Broadway Melody of 1940";"1940"
"JHr10";"That's Entertainment";"1974";"0.04";"JqA10";"Gigi";"1948"
"JHr10";"That's Entertainment";"1974";"0.04";"RZL20";"The Great Ziegfield";"1936"
"JHr10";"That's Entertainment";"1974";"0.04";"ChW12";"High Society";"1956"
"JHr10";"That's Entertainment";"1974";"0.04";"RRw5";"Hit the Deck";"1955"
"JHr10";"That's Entertainment";"1974";"0.04";"ChR13";"Hollywood Revue";"1929"
"JHr10";"That's Entertainment";"1974";"0.04";"RZL37";"In the Good Old Summertime";"1949"
"JHr10";"That's Entertainment";"1974";"0.04";"VM4";"Meet Me in St.Louis";"1944"
"JHr10";"That's Entertainment";"1974";"0.04";"VF39";"Reckless";"1935"
"JHr10";"That's Entertainment";"1974";"0.04";"StD4";"Royal Wedding";"1951"
"JHr10";"That's Entertainment";"1974";"0.08";"StD7";"Seven Brides for Seven Brothers";"1954"
"JHr10";"That's Entertainment";"1974";"0.08";"GSy10";"Showboat";"1951"
"JHr10";"That's Entertainment";"1974";"0.04";"BBe17";"Strike Up the Band";"1940"
"JHr10";"That's Entertainment";"1974";"0.04";"VF43";"The Wizard of Oz";"1939"
"JHr10";"That's Entertainment";"1974";"0.04";"RTh27";"Three Little Words";"1950"
"JHr10";"That's Entertainment";"1974";"0.04";"RM16";"Silk Stockings";"1957"
"JHr10";"That's Entertainment";"1974";"0.04";"LeK10";"Small Town Girl";"1952"
"JHr10";"That's Entertainment";"1974";"0.04";"VM3";"Ziegfield Follies";"1944"
"JiA1";"Airplane!";"1980";"0.4";"JaS46";"Airport 75";""
"JiA1";"Airplane!";"1980";"0.3";"HaB9";"Zero Hour";"1957"
"JiS10";"The Rocky Horror Picture Show";"1975";"0.4";"EGU1";"The Black Cat";"1934"
"JKp32";"Unlawful Entry";"1992";"0.3";"AdL10";"Fatal Attraction";"1988"
"JKp35";"Bad Girls";"1994";"0.8";"SaP4";"The Wild Bunch";"1969"
